ID,NIK,NISN,Name,Gender,BirthDate,BirthRegency,Religion,PhoneNumber,Email,Photo,Address,Nationality,Province,Regency,Subdistrict,PostalCode,School,SchoolMajor,GraduationYear,Admission,Major1,Major2,Score,PassedMajorID,Timestamp
SBMPTN20211252,3311120411870003,212351438,Stacia Rollingson,Perempuan,2004-05-16 00:00:00,KAB. MESUJI,Katolik,262-820-4739,srollingson9r@drupal.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,12345,SMAN 357,IPA,2022,SBMPTN,22,6,581,22,2022-07-10 00:00:00
SBMPTN20211253,3311120411870003,212351439,Daphna Wimsett,Perempuan,2006-05-17 00:00:00,KAB. BREBES,Hindu,829-544-6608,dwimsett9s@chron.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BANGGAI,TOILI BARAT,12345,SMAN 443,IPA,2022,SBMPTN,32,29,455,32,2022-07-10 00:00:00
SBMPTN20211254,3311120411870003,212351440,Rees Lismer,Laki-Laki,2004-02-05 00:00:00,KAB. NIAS SELATAN,Katolik,636-538-4471,rlismer9t@cpanel.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,LABUHAN HAJI,12345,SMAN 8,IPA,2021,SBMPTN,28,15,452,28,2022-07-10 00:00:00
SBMPTN20211255,3311120411870003,212351441,Karrie Ervine,Laki-Laki,2006-07-15 00:00:00,KAB. ROTE NDAO,Konghucu,807-763-6572,kervine9u@studiopress.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KOTA LANGSA,LANGSA TIMUR,12345,SMAN 98,IPA,2023,SBMPTN,12,30,779,12,2022-07-10 00:00:00
SBMPTN20211256,3311120411870003,212351442,Lindsy Burnsyde,Laki-Laki,2006-12-17 00:00:00,KAB. NATUNA,Katolik,180-759-5761,lburnsyde9v@stumbleupon.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SOLOK,GUNUNG TALANG,12345,SMAN 43,IPS,2023,SBMPTN,17,2,737,17,2022-07-10 00:00:00
SBMPTN20211257,3311120411870003,212351443,Creighton Yellop,Laki-Laki,2006-07-14 00:00:00,KAB. ADM. KEP. SERIBU,Kristen,429-213-8177,cyellop9w@so-net.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,SANDARAN,12345,SMAN 329,IPA,2021,SBMPTN,4,1,517,4,2022-07-10 00:00:00
SBMPTN20211258,3311120411870003,212351444,Neda O'Nowlan,Perempuan,2005-09-09 00:00:00,KAB. CILACAP,Katolik,147-924-1077,nonowlan9x@pbs.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,GANTUNG,12345,SMAN 288,IPA,2022,SBMPTN,30,5,496,30,2022-07-10 00:00:00
SBMPTN20211259,3311120411870003,212351445,Thorstein Wakelam,Perempuan,2006-10-26 00:00:00,KAB. PEGUNUNGAN BINTANG,Katolik,166-443-5276,twakelam9y@g.co,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,PRINGGASELA,12345,SMAN 113,IPA,2023,SBMPTN,20,2,487,20,2022-07-10 00:00:00
SBMPTN20211260,3311120411870003,212351446,Stephan Gwyther,Laki-Laki,2003-07-11 00:00:00,KAB. KAUR,Kristen,671-697-8301,sgwyther9z@umich.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KAB. LEBONG,RIMBO PENGADANG,12345,SMAN 363,IPA,2022,SBMPTN,18,2,452,18,2022-07-10 00:00:00
SBMPTN20211261,3311120411870003,212351447,Reggie Elcy,Perempuan,2005-01-14 00:00:00,KAB. KATINGAN,Hindu,207-557-6997,relcya0@desdev.cn,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN UTARA,KAB. MALINAU,PUJUNGAN,12345,SMAN 138,IPA,2023,SBMPTN,24,26,482,24,2022-07-10 00:00:00
SBMPTN20211262,3311120411870003,212351448,Halley Cornu,Perempuan,2006-08-20 00:00:00,KOTA CILEGON,Islam,434-713-7495,hcornua1@guardian.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI BARAT,KAB. MAMASA,PANA,12345,SMAN 356,IPS,2022,SBMPTN,21,24,484,21,2022-07-10 00:00:00
SBMPTN20211263,3311120411870003,212351449,Jordan Merida,Laki-Laki,2003-09-27 00:00:00,KOTA BANJAR,Buddha,308-603-1740,jmeridaa2@mysql.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. KEDIRI,PARE,12345,SMAN 30,IPA,2021,SBMPTN,30,30,780,30,2022-07-10 00:00:00
SBMPTN20211264,3311120411870003,212351450,Gussy Deluce,Laki-Laki,2003-01-21 00:00:00,KAB. KUDUS,Konghucu,742-606-1510,gdelucea3@ameblo.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KOTA BATAM,GALANG,12345,SMAN 198,IPA,2021,SBMPTN,13,12,774,13,2022-07-10 00:00:00
SBMPTN20211265,3311120411870003,212351451,Erhart Boult,Perempuan,2003-04-23 00:00:00,KAB. GIANYAR,Buddha,399-200-0203,eboulta4@examiner.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. PESISIR SELATAN,IV JURAI,12345,SMAN 86,IPS,2021,SBMPTN,21,24,463,21,2022-07-10 00:00:00
SBMPTN20211266,3311120411870003,212351452,Anica Leaves,Perempuan,2004-03-22 00:00:00,KOTA ADM. JAKARTA TIMUR,Konghucu,429-593-6164,aleavesa5@umich.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,CAKUNG,12345,SMAN 344,IPA,2023,SBMPTN,27,24,706,,2022-07-10 00:00:00
SBMPTN20211267,3311120411870003,212351453,Nertie Urlin,Perempuan,2003-09-19 00:00:00,KAB. LUWU TIMUR,Konghucu,198-507-5835,nurlina6@hubpages.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KOTA BOGOR,TANAH SAREAL,12345,SMAN 156,IPA,2022,SBMPTN,27,27,531,27,2022-07-10 00:00:00
SBMPTN20211268,3311120411870003,212351454,Konrad O'Neill,Laki-Laki,2003-01-07 00:00:00,KAB. BONE BOLANGO,Katolik,569-768-7728,koneilla7@psu.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. TOJO UNA UNA,WALEA BESAR,12345,SMAN 79,IPA,2021,SBMPTN,8,28,556,8,2022-07-10 00:00:00
SBMPTN20211269,3311120411870003,212351455,Lexine Iapico,Perempuan,2004-11-27 00:00:00,KAB. BANGKA TENGAH,Hindu,613-549-0338,liapicoa8@g.co,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KOTA BANDAR LAMPUNG,TELUKBETUNG TIMUR,12345,SMAN 143,IPA,2023,SBMPTN,29,7,560,29,2022-07-10 00:00:00
SBMPTN20211270,3311120411870003,212351456,Caressa Mattocks,Laki-Laki,2003-11-30 00:00:00,KOTA JAYAPURA,Konghucu,658-654-6600,cmattocksa9@seattletimes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. PADANG LAWAS,ULU BARUMUN,12345,SMAN 189,IPA,2022,SBMPTN,33,26,508,33,2022-07-10 00:00:00
SBMPTN20211271,3311120411870003,212351457,Luise Gerardin,Laki-Laki,2003-11-03 00:00:00,KAB. BANGKA,Kristen,121-963-8980,lgerardinaa@discuz.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH JAYA,PASIE RAYA,12345,SMAN 470,IPA,2022,SBMPTN,11,14,524,11,2022-07-10 00:00:00
SBMPTN20211272,3311120411870003,212351458,Deidre Ashbey,Perempuan,2003-05-11 00:00:00,KAB. KENDAL,Konghucu,712-623-1674,dashbeyab@hhs.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,KURIPAN,12345,SMAN 419,IPA,2023,SBMPTN,26,33,769,26,2022-07-10 00:00:00
SBMPTN20211273,3311120411870003,212351459,Jessie Deans,Laki-Laki,2006-11-29 00:00:00,KAB. MAMBERAMO TENGAH,Islam,968-548-1750,jdeansac@google.es,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. TANA TORAJA,MAKALE SELATAN,12345,SMAN 404,IPA,2022,SBMPTN,6,24,759,6,2022-07-10 00:00:00
SBMPTN20211274,3311120411870003,212351460,Elsy Lithcow,Laki-Laki,2004-07-24 00:00:00,KAB. BANGKA SELATAN,Islam,790-281-1924,elithcowad@blogs.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH TENGGARA,BABUL MAKMUR,12345,SMAN 84,IPA,2021,SBMPTN,10,33,499,10,2022-07-10 00:00:00
SBMPTN20211275,3311120411870003,212351461,Dehlia Moger,Perempuan,2004-08-16 00:00:00,KAB. PULAU MOROTAI,Hindu,290-978-3531,dmogerae@ow.ly,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,POTO TANO,12345,SMAN 342,IPA,2021,SBMPTN,33,12,533,,2022-07-10 00:00:00
SBMPTN20211276,3311120411870003,212351462,Cyrille Craske,Perempuan,2004-01-25 00:00:00,KAB. JENEPONTO,Islam,500-651-2279,ccraskeaf@vimeo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. BATU BARA,LAUT TADOR,12345,SMAN 90,IPA,2021,SBMPTN,15,20,516,,2022-07-10 00:00:00
SBMPTN20211277,3311120411870003,212351463,Stan Beckworth,Perempuan,2006-10-28 00:00:00,KAB. BUTON SELATAN,Buddha,692-846-9003,sbeckworthag@nydailynews.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,KAMPUNG RAKYAT,12345,SMAN 108,IPA,2023,SBMPTN,29,9,692,29,2022-07-10 00:00:00
SBMPTN20211278,3311120411870003,212351464,Liva Scantlebury,Laki-Laki,2006-11-29 00:00:00,KAB. PEGUNUNGAN BINTANG,Islam,922-672-6742,lscantleburyah@hatena.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. MANDAILING NATAL,PANYABUNGAN UTARA,12345,SMAN 39,IPA,2021,SBMPTN,10,21,657,10,2022-07-10 00:00:00
SBMPTN20211279,3311120411870003,212351465,Celestyna Bloodworth,Perempuan,2006-05-29 00:00:00,KAB. PUNCAK,Buddha,250-163-4666,cbloodworthai@toplist.cz,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. WONOSOBO,KALIWIRO,12345,SMAN 27,IPA,2021,SBMPTN,4,12,489,,2022-07-10 00:00:00
SBMPTN20211280,3311120411870003,212351466,Torrence Lacroux,Laki-Laki,2006-09-13 00:00:00,KAB. GORONTALO,Buddha,446-141-9642,tlacrouxaj@twitpic.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,PULAUBESAR,12345,SMAN 329,IPA,2023,SBMPTN,26,24,606,26,2022-07-10 00:00:00
SBMPTN20211281,3311120411870003,212351467,Sylvester Densey,Perempuan,2005-08-08 00:00:00,KAB. MANDAILING NATAL,Buddha,144-840-4969,sdenseyak@cnet.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU,KAB. MALUKU BARAT DAYA,PULAU LETI,12345,SMAN 289,IPS,2021,SBMPTN,16,33,647,16,2022-07-10 00:00:00
SBMPTN20211282,3311120411870003,212351468,Marianne Hairs,Laki-Laki,2003-06-14 00:00:00,KAB. HULU SUNGAI TENGAH,Hindu,517-156-7382,mhairsal@usatoday.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. KARO,BERASTAGI,12345,SMAN 276,IPA,2023,SBMPTN,16,3,644,16,2022-07-10 00:00:00
SBMPTN20211283,3311120411870003,212351469,Carlynne Aveyard,Laki-Laki,2004-07-13 00:00:00,KAB. HALMAHERA TIMUR,Islam,426-798-9881,caveyardam@histats.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. BLITAR,WONOTIRTO,12345,SMAN 151,IPA,2022,SBMPTN,7,3,488,7,2022-07-10 00:00:00
SBMPTN20211284,3311120411870003,212351470,Durward Eilers,Perempuan,2005-08-17 00:00:00,KAB. TULUNGAGUNG,Katolik,805-920-2118,deilersan@etsy.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KOTA BIMA,MPUNDA,12345,SMAN 135,IPA,2021,SBMPTN,33,21,500,33,2022-07-10 00:00:00
SBMPTN20211285,3311120411870003,212351471,Rachele Fewster,Perempuan,2003-02-20 00:00:00,KOTA ADM. JAKARTA TIMUR,Katolik,580-191-7634,rfewsterao@google.fr,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,BUKO,12345,SMAN 110,IPA,2022,SBMPTN,24,31,687,24,2022-07-10 00:00:00
SBMPTN20211286,3311120411870003,212351472,Tabitha Pittam,Laki-Laki,2004-05-27 00:00:00,KOTA MADIUN,Konghucu,468-516-2008,tpittamap@hibu.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,BADAU,12345,SMAN 33,IPA,2021,SBMPTN,6,6,600,6,2022-07-10 00:00:00
SBMPTN20211287,3311120411870003,212351473,Lisbeth Demonge,Laki-Laki,2004-03-08 00:00:00,KAB. MALUKU BARAT DAYA,Buddha,104-986-8129,ldemongeaq@devhub.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH BARAT,SUNGAI MAS,12345,SMAN 348,IPA,2023,SBMPTN,24,3,726,24,2022-07-10 00:00:00
SBMPTN20211288,3311120411870003,212351474,Billye Fines,Laki-Laki,2004-10-06 00:00:00,KAB. PUNCAK JAYA,Hindu,752-600-9077,bfinesar@hatena.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KOTA CIREBON,LEMAH WUNGKUK,12345,SMAN 391,IPA,2023,SBMPTN,14,5,585,14,2022-07-10 00:00:00
SBMPTN20211289,3311120411870003,212351475,Kayla Karpenko,Laki-Laki,2005-10-07 00:00:00,KAB. KUNINGAN,Islam,266-182-5590,kkarpenkoas@phpbb.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,GORONTALO,KAB. BONE BOLANGO,KABILA BONE,12345,SMAN 248,IPA,2021,SBMPTN,15,30,718,15,2022-07-10 00:00:00
SBMPTN20211290,3311120411870003,212351476,Tailor Davidovics,Perempuan,2005-06-01 00:00:00,KAB. NATUNA,Islam,233-951-9207,tdavidovicsat@ucsd.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TENGAH,KAB. BARITO TIMUR,AWANG,12345,SMAN 250,IPA,2022,SBMPTN,5,19,528,5,2022-07-10 00:00:00
SBMPTN20211291,3311120411870003,212351477,Emlynne Cove,Perempuan,2003-01-23 00:00:00,KAB. SERAM BAGIAN TIMUR,Islam,114-801-0923,ecoveau@dagondesign.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. BANDUNG BARAT,GUNUNGHALU,12345,SMAN 421,IPA,2021,SBMPTN,22,14,747,22,2022-07-10 00:00:00
SBMPTN20211292,3311120411870003,212351478,Tito Colvine,Laki-Laki,2006-06-28 00:00:00,KAB. NDUGA,Konghucu,128-602-5388,tcolvineav@netlog.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG BARAT,WAY TENONG,12345,SMAN 400,IPA,2023,SBMPTN,20,17,797,20,2022-07-10 00:00:00
SBMPTN20211293,3311120411870003,212351479,Angie Snoddon,Laki-Laki,2006-04-13 00:00:00,KAB. PASAMAN,Katolik,254-233-9500,asnoddonaw@goodreads.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. CIANJUR,CIDAUN,12345,SMAN 304,IPA,2023,SBMPTN,10,10,738,10,2022-07-10 00:00:00
SBMPTN20211294,3311120411870003,212351480,Mort Privost,Laki-Laki,2006-10-25 00:00:00,KOTA PANGKAL PINANG,Konghucu,900-963-5906,mprivostax@globo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. TULUNGAGUNG,PAKEL,12345,SMAN 287,IPA,2022,SBMPTN,5,16,629,5,2022-07-10 00:00:00
SBMPTN20211295,3311120411870003,212351481,Celestina Mervyn,Laki-Laki,2004-04-03 00:00:00,KAB. BLORA,Kristen,533-916-5650,cmervynay@topsy.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. GAYO LUES,BLANGPEGAYON,12345,SMAN 393,IPA,2022,SBMPTN,10,21,733,10,2022-07-10 00:00:00
SBMPTN20211296,3311120411870003,212351482,Vale Manilow,Perempuan,2006-08-21 00:00:00,KAB. BALANGAN,Islam,777-567-4613,vmanilowaz@dell.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. PEKALONGAN,WONOKERTO,12345,SMAN 220,IPA,2021,SBMPTN,12,19,534,12,2022-07-10 00:00:00
SBMPTN20211297,3311120411870003,212351483,Cinnamon Smallpiece,Laki-Laki,2004-08-05 00:00:00,KOTA SURABAYA,Hindu,662-753-4888,csmallpieceb0@xing.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KOTA PEKANBARU,MARPOYAN DAMAI,12345,SMAN 480,IPA,2022,SBMPTN,15,6,682,15,2022-07-10 00:00:00
SBMPTN20211298,3311120411870003,212351484,Bonny O'Shiel,Laki-Laki,2006-02-08 00:00:00,KAB. BENGKULU UTARA,Kristen,491-213-8523,boshielb1@tamu.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,BALI,KAB. BANGLI,KINTAMANI,12345,SMAN 291,IPA,2023,SBMPTN,18,27,610,18,2022-07-10 00:00:00
SBMPTN20211299,3311120411870003,212351485,Chuck Merriott,Laki-Laki,2006-10-16 00:00:00,KOTA TOMOHON,Hindu,338-407-2296,cmerriottb2@state.tx.us,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU UTARA II,12345,SMAN 50,IPS,2022,SBMPTN,23,17,505,23,2022-07-10 00:00:00
SBMPTN20211300,3311120411870003,212351486,Robina Guilford,Laki-Laki,2004-08-19 00:00:00,KAB. TELUK BINTUNI,Islam,532-232-4716,rguilfordb3@independent.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. SRAGEN,TANON,12345,SMAN 78,IPA,2023,SBMPTN,5,33,689,5,2022-07-10 00:00:00
SBMPTN20211301,3311120411870003,212351487,Antonella MacCurley,Laki-Laki,2006-11-24 00:00:00,KAB. MALINAU,Islam,876-557-7217,amaccurleyb4@omniture.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SIJUNJUNG,TANJUNG GADANG,12345,SMAN 509,IPA,2021,SBMPTN,32,28,453,32,2022-07-10 00:00:00
SBMPTN20211302,3311120411870003,212351488,Alessandro Tyers,Laki-Laki,2005-03-15 00:00:00,KAB. MADIUN,Katolik,159-672-5400,atyersb5@usgs.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. LANNY JAYA,YILUK,12345,SMAN 479,IPA,2021,SBMPTN,29,2,610,29,2022-07-10 00:00:00
SBMPTN20211303,3311120411870003,212351489,Genny Gamet,Perempuan,2004-05-21 00:00:00,KAB. REJANG LEBONG,Katolik,828-463-8266,ggametb6@hp.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG SELATAN,PALAS,12345,SMAN 168,IPS,2023,SBMPTN,19,26,657,19,2022-07-10 00:00:00
SBMPTN20211304,3311120411870003,212351490,Mei Breton,Laki-Laki,2003-12-03 00:00:00,KAB. MALUKU TENGAH,Konghucu,486-862-0191,mbretonb7@nasa.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. BANYUMAS,KEMBARAN,12345,SMAN 54,IPA,2023,SBMPTN,26,26,504,,2022-07-10 00:00:00
SBMPTN20211305,3311120411870003,212351491,Emalee Cridlon,Perempuan,2003-10-04 00:00:00,KAB. LAMPUNG TENGAH,Buddha,469-859-1383,ecridlonb8@nsw.gov.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. INDRAGIRI HULU,RENGAT,12345,SMAN 157,IPA,2022,SBMPTN,33,8,752,33,2022-07-10 00:00:00
SBMPTN20211306,3311120411870003,212351492,Brynn Bigadike,Laki-Laki,2004-07-24 00:00:00,KAB. KEPULAUAN TALAUD,Kristen,579-983-6398,bbigadikeb9@twitpic.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KONAWE SELATAN,BENUA,12345,SMAN 478,IPA,2023,SBMPTN,20,21,645,20,2022-07-10 00:00:00
SBMPTN20211307,3311120411870003,212351493,Gilberte Levi,Perempuan,2004-03-25 00:00:00,KAB. BOGOR,Konghucu,131-320-1551,gleviba@csmonitor.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH BESAR,LEUPUNG,12345,SMAN 437,IPA,2021,SBMPTN,18,16,593,18,2022-07-10 00:00:00
SBMPTN20211308,3311120411870003,212351494,Michell Bernhardi,Perempuan,2006-06-28 00:00:00,KAB. KUBU RAYA,Hindu,356-249-2774,mbernhardibb@bing.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. MAGELANG,MUNGKID,12345,SMAN 257,IPA,2022,SBMPTN,22,13,661,22,2022-07-10 00:00:00
SBMPTN20211309,3311120411870003,212351495,Gualterio Lowe,Perempuan,2005-04-25 00:00:00,KOTA SUNGAI PENUH,Konghucu,932-931-8920,glowebc@miitbeian.gov.cn,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH SINGKIL,SINGKIL UTARA,12345,SMAN 130,IPA,2022,SBMPTN,30,30,714,30,2022-07-10 00:00:00
SBMPTN20211310,3311120411870003,212351496,Corella Tomeo,Perempuan,2005-08-26 00:00:00,KOTA DEPOK,Kristen,778-341-3525,ctomeobd@flickr.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG BARAT,BALIK BUKIT,12345,SMAN 216,IPA,2023,SBMPTN,8,1,523,8,2022-07-10 00:00:00
SBMPTN20211311,3311120411870003,212351497,Tannie Tole,Perempuan,2003-07-19 00:00:00,KOTA ADM. JAKARTA PUSAT,Hindu,166-449-1410,ttolebe@nsw.gov.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,LUBUK BESAR,12345,SMAN 396,IPA,2023,SBMPTN,5,20,701,5,2022-07-10 00:00:00
SBMPTN20211312,3311120411870003,212351498,Sonja McCritichie,Perempuan,2004-05-24 00:00:00,KAB. MAMBERAMO TENGAH,Kristen,130-301-1400,smccritichiebf@businessweek.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. BENER MERIAH,PINTU RIME GAYO,12345,SMAN 444,IPA,2021,SBMPTN,13,30,450,13,2022-07-10 00:00:00
SBMPTN20211313,3311120411870003,212351499,Dedra Florez,Perempuan,2006-05-15 00:00:00,KOTA PRABUMULIH,Islam,290-463-3641,dflorezbg@technorati.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KAB. SELUMA,SELUMA TIMUR,12345,SMAN 44,BAHASA,2023,SBMPTN,25,9,535,25,2022-07-10 00:00:00
SBMPTN20211314,3311120411870003,212351500,Nyssa Compton,Perempuan,2006-10-03 00:00:00,KAB. SUMBA BARAT,Islam,776-163-5334,ncomptonbh@diigo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. KEPULAUAN YAPEN,YAPEN SELATAN,12345,SMAN 421,IPS,2022,SBMPTN,21,13,600,21,2022-07-10 00:00:00
SBMPTN20211315,3311120411870003,212351501,Judith Buckoke,Laki-Laki,2005-09-28 00:00:00,KAB. BONDOWOSO,Kristen,117-579-7020,jbuckokebi@51.la,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. TORAJA UTARA,RINDINGALLO,12345,SMAN 336,IPA,2023,SBMPTN,10,5,473,10,2022-07-10 00:00:00
SBMPTN20211316,3311120411870003,212351502,Frederico Furlong,Perempuan,2004-10-31 00:00:00,KOTA BATU,Katolik,785-310-9934,ffurlongbj@hexun.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. KETAPANG,MATAN HILIR UTARA,12345,SMAN 369,IPA,2022,SBMPTN,19,10,535,19,2022-07-10 00:00:00
SBMPTN20211317,3311120411870003,212351503,Steven Glencrash,Perempuan,2006-07-17 00:00:00,KAB. SUMBAWA,Konghucu,530-367-2466,sglencrashbk@youtube.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KONAWE,WAWOTOBI,12345,SMAN 494,IPA,2023,SBMPTN,6,22,552,6,2022-07-10 00:00:00
SBMPTN20211318,3311120411870003,212351504,Vassily Baily,Laki-Laki,2003-07-13 00:00:00,KAB. PAMEKASAN,Buddha,704-313-8914,vbailybl@is.gd,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. ASAHAN,AEK LEDONG,12345,SMAN 342,BAHASA,2022,SBMPTN,15,2,800,,2022-07-10 00:00:00
SBMPTN20211319,3311120411870003,212351505,Boigie Birkett,Laki-Laki,2005-07-12 00:00:00,KOTA PONTIANAK,Buddha,680-788-8199,bbirkettbm@weebly.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KOTA PEKANBARU,MARPOYAN DAMAI,12345,SMAN 62,IPS,2023,SBMPTN,23,25,563,23,2022-07-10 00:00:00
SBMPTN20211320,3311120411870003,212351506,Viva Piotr,Perempuan,2004-11-08 00:00:00,KAB. PEGUNUNGAN ARFAK,Konghucu,950-650-9514,vpiotrbn@sina.com.cn,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,SETELUK,12345,SMAN 503,IPA,2021,SBMPTN,33,29,674,33,2022-07-10 00:00:00
SBMPTN20211321,3311120411870003,212351507,Philippe Carless,Laki-Laki,2003-11-12 00:00:00,KAB. DEIYAI,Katolik,226-995-8828,pcarlessbo@fema.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. BANYUASIN,AIR SALEK,12345,SMAN 98,IPA,2021,SBMPTN,27,22,643,27,2022-07-10 00:00:00
SBMPTN20211322,3311120411870003,212351508,Daffy Speariett,Laki-Laki,2005-02-06 00:00:00,KAB. BREBES,Hindu,155-872-9640,dspeariettbp@moonfruit.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH TAMIANG,TAMIANG HULU,12345,SMAN 419,IPS,2022,SBMPTN,1,11,770,1,2022-07-10 00:00:00
