ID	Name	MajorID	AdmissionID	PartnerID	SchoolID	ModifiedDate
MANDIRI20231505	Avrit Rogge	5	2		439	2023-07-10
MANDIRI20231506	Lorrin Hugnet	12	4		428	2023-07-10
MANDIRI20231507	Konstance Figgen	15	3		479	2023-07-10
MANDIRI20231508	Emelina McBride	34	4		246	2023-07-10
MANDIRI20231510	Leona Adess	27	2		379	2023-07-10
MANDIRI20231511	Bonnie Sebyer	3	2		223	2023-07-10
MANDIRI20231512	Giraldo Anear	7	3		455	2023-07-10
MANDIRI20231513	Merilee Le Fevre	6	2		138	2023-07-10
MANDIRI20231515	Therese Drabble	12	2		18	2023-07-10
MANDIRI20231516	Holli Robberts	26	2		480	2023-07-10
MANDIRI20231518	Rubin McElwee	23	2		12	2023-07-10
MANDIRI20231519	Kellia Ivankovic	34	2		145	2023-07-10
MANDIRI20231521	Cosme Ghest	17	3		174	2023-07-10
MANDIRI20231522	Maegan Smyth	32	2		203	2023-07-10
MANDIRI20231523	Dore Tabram	1	2		393	2023-07-10
MANDIRI20231524	Tucky Fillis	11	2		129	2023-07-10
MANDIRI20231525	Cornela Senecaut	34	2		413	2023-07-10
MANDIRI20231527	Corliss Barrowcliff	17	1	46	133	2023-07-10
MANDIRI20231528	Herb Langhorne	8	3		257	2023-07-10
MANDIRI20231529	Hall Izak	19	3		193	2023-07-10
MANDIRI20231530	Kim MacAree	6	3		297	2023-07-10
MANDIRI20231532	Kimberli Ritter	13	1	49	399	2023-07-10
MANDIRI20231533	Nanci Hancell	5	3		116	2023-07-10
MANDIRI20231534	Duff Pavlitschek	20	3		4	2023-07-10
MANDIRI20231535	Merle Duckham	2	3		44	2023-07-10
MANDIRI20231536	Pauli Pellissier	31	2		321	2023-07-10
MANDIRI20231538	Mureil Muck	20	2		428	2023-07-10
MANDIRI20231539	Bernice Kerswell	11	4		428	2023-07-10
MANDIRI20231540	Hatty Davidowsky	20	2		342	2023-07-10
MANDIRI20231541	Fawne Evangelinos	26	1	5	443	2023-07-10
MANDIRI20231542	Eyde Penman	16	2		263	2023-07-10
MANDIRI20231543	Constanta Swaile	26	3		231	2023-07-10
MANDIRI20231544	Duky McAlroy	16	2		500	2023-07-10
MANDIRI20231545	Jacquette Henniger	6	2		88	2023-07-10
MANDIRI20231547	Gene Hunting	34	4		357	2023-07-10
MANDIRI20231549	Malachi Gillatt	11	1	12	397	2023-07-10
MANDIRI20231550	Becki Canto	15	2		11	2023-07-10
MANDIRI20231551	Lazarus Laste	19	2		276	2023-07-10
MANDIRI20231552	Kendal Milley	20	2		438	2023-07-10
MANDIRI20231553	Schuyler Dollman	13	2		409	2023-07-10
MANDIRI20231554	Hope Yanson	6	4		249	2023-07-10
MANDIRI20231555	Eziechiele Wilbud	29	2		160	2023-07-10
MANDIRI20231556	Francklyn Colquite	15	2		28	2023-07-10
MANDIRI20231557	Kora Bradshaw	32	2		472	2023-07-10
MANDIRI20231558	Joline McAnulty	14	2		56	2023-07-10
MANDIRI20231559	Brittney Grinnov	21	2		454	2023-07-10
MANDIRI20231560	Benedetta Conti	5	3		156	2023-07-10
MANDIRI20231561	Eleen Balls	9	4		28	2023-07-10
MANDIRI20231564	Lynnette Quarmby	32	2		44	2023-07-10
MANDIRI20231565	Debbi MacKinnon	15	2		284	2023-07-10
MANDIRI20231566	Clemens Cornes	26	2		314	2023-07-10
MANDIRI20231567	Iosep Hellmer	4	1	1	466	2023-07-10
MANDIRI20231568	Collen Deveraux	10	4		320	2023-07-10
MANDIRI20231569	Halley Donalson	18	2		221	2023-07-10
MANDIRI20231570	Mart Shephard	11	2		441	2023-07-10
MANDIRI20231571	Di Willowby	24	4		330	2023-07-10
MANDIRI20231572	Mattheus Caspell	22	2		356	2023-07-10
MANDIRI20231573	Juliana Putnam	7	2		254	2023-07-10
MANDIRI20231574	Albert Elbourne	28	2		348	2023-07-10
MANDIRI20231575	Abbott Dahlback	6	2		389	2023-07-10
MANDIRI20231576	Cody Wetton	18	2		346	2023-07-10
MANDIRI20231577	Cherie Lampens	35	4		492	2023-07-10
MANDIRI20231579	Ryley Dillaway	21	4		173	2023-07-10
MANDIRI20231580	Ula Bennellick	5	2		234	2023-07-10
MANDIRI20231581	Solly Compford	27	2		198	2023-07-10
MANDIRI20231582	Wilt Shelton	20	2		468	2023-07-10
MANDIRI20231583	Nicoline Adamik	5	3		158	2023-07-10
MANDIRI20231584	Glori Utterson	29	4		327	2023-07-10
MANDIRI20231585	Alick Hudspeth	5	2		181	2023-07-10
MANDIRI20231587	Mechelle Simoncelli	33	4		13	2023-07-10
MANDIRI20231588	Kristofor Chatfield	11	4		176	2023-07-10
MANDIRI20231589	Marissa Judgkins	33	2		89	2023-07-10
MANDIRI20231590	Che Luten	14	3		101	2023-07-10
MANDIRI20231591	Whit Ucchino	2	2		224	2023-07-10
MANDIRI20231592	Luisa Lotherington	7	2		45	2023-07-10
MANDIRI20231593	Alanson Braun	5	2		265	2023-07-10
MANDIRI20231594	Perkin Thomassen	14	2		285	2023-07-10
MANDIRI20231595	Evita Di Antonio	10	2		255	2023-07-10
MANDIRI20231596	Flss Nowakowska	10	2		155	2023-07-10
MANDIRI20231597	Nicholle De Laspee	19	2		219	2023-07-10
MANDIRI20231598	Cissy Wakeley	15	2		18	2023-07-10
MANDIRI20231600	Demetri McIlvenny	26	2		292	2023-07-10
MANDIRI20231603	Grady Sales	22	2		381	2023-07-10
MANDIRI20231604	Lizette Jiles	20	2		70	2023-07-10
MANDIRI20231605	Harwell Collicott	31	3		122	2023-07-10
MANDIRI20231606	Margie Seamans	5	2		238	2023-07-10
MANDIRI20231607	Hilly Pumfrey	14	3		380	2023-07-10
MANDIRI20231608	Anabelle Jervois	12	2		514	2023-07-10
MANDIRI20231610	Heather Brockelsby	22	2		360	2023-07-10
MANDIRI20231613	Hershel Vickar	33	4		412	2023-07-10
MANDIRI20231614	Valerie Wyllcock	29	1	28	470	2023-07-10
MANDIRI20231615	Nichol Bus	32	4		49	2023-07-10
MANDIRI20231616	Carling Forbes	35	1	11	328	2023-07-10
MANDIRI20231617	Guido Bygott	5	2		65	2023-07-10
MANDIRI20231618	Shelba Elliss	3	2		366	2023-07-10
MANDIRI20231619	Carmine Cokayne	29	1	27	415	2023-07-10
MANDIRI20231620	Sig O'Carran	8	2		176	2023-07-10
MANDIRI20231621	Janna Thornebarrow	30	1	40	484	2023-07-10
MANDIRI20231622	Zahara Pilgram	35	2		292	2023-07-10
MANDIRI20231623	Amabel Rogez	14	2		104	2023-07-10
MANDIRI20231624	Sigismond Timmis	21	1	61	218	2023-07-10
MANDIRI20231625	Rosalyn Edmondson	19	2		283	2023-07-10
MANDIRI20231626	Melinda Grout	9	3		192	2023-07-10
MANDIRI20231627	Joachim Pickaver	5	3		305	2023-07-10
MANDIRI20231628	Rhona Burrow	20	4		125	2023-07-10
MANDIRI20231629	Van Freemantle	21	2		77	2023-07-10
MANDIRI20231630	Reinaldos Yard	27	2		25	2023-07-10
MANDIRI20231631	Wang Guillon	24	4		131	2023-07-10
MANDIRI20231633	Barnabas Danielkiewicz	1	2		58	2023-07-10
MANDIRI20231634	Teresa Scroxton	12	3		64	2023-07-10
MANDIRI20231636	Daveen Hubbis	34	2		250	2023-07-10
MANDIRI20231637	Beverie Dare	26	3		483	2023-07-10
MANDIRI20231638	Rollin Huguenet	6	1	29	281	2023-07-10
MANDIRI20231640	Ward Molineaux	20	4		25	2023-07-10
MANDIRI20231641	Renaud Mott	30	3		44	2023-07-10
MANDIRI20231642	Lorine Stickells	29	3		387	2023-07-10
MANDIRI20231643	Tabbitha Joannet	24	2		377	2023-07-10
MANDIRI20231644	Betta Montrose	7	2		432	2023-07-10
MANDIRI20231645	Carlin Blader	10	2		286	2023-07-10
MANDIRI20231646	Paulie Fawthorpe	21	4		353	2023-07-10
MANDIRI20231647	Nicolais Mintram	13	2		15	2023-07-10
MANDIRI20231648	Freida Emsden	19	2		397	2023-07-10
MANDIRI20231649	Dasha Scramage	6	2		116	2023-07-10
MANDIRI20231650	Winna Dederick	9	4		337	2023-07-10
MANDIRI20231651	Iormina Dienes	24	2		503	2023-07-10
MANDIRI20231652	Aloysia Hutchin	25	2		169	2023-07-10
MANDIRI20231653	Melisande Dale	31	2		180	2023-07-10
MANDIRI20231654	Lombard Attwooll	26	4		373	2023-07-10
MANDIRI20231655	Cristabel Guilbert	20	1	44	271	2023-07-10
MANDIRI20231656	Euell Sandland	16	2		418	2023-07-10
MANDIRI20231657	Benson Weyland	17	2		316	2023-07-10
MANDIRI20231658	Adolpho Ogers	7	3		491	2023-07-10
MANDIRI20231659	Roda Laffin	8	4		239	2023-07-10
MANDIRI20231660	Hashim McGeady	13	2		267	2023-07-10
MANDIRI20231661	Angela Dagless	28	2		192	2023-07-10
MANDIRI20231662	Ewell Wetherick	6	2		480	2023-07-10
MANDIRI20231663	Lark Grote	25	2		109	2023-07-10
MANDIRI20231664	Eddie Grimwad	16	1	8	169	2023-07-10
MANDIRI20231665	Eunice Ohlsen	33	4		231	2023-07-10
MANDIRI20231666	Worthington Hew	22	2		459	2023-07-10
MANDIRI20231667	Mathilde Ferry	12	2		172	2023-07-10
MANDIRI20231668	Galvin Pigden	3	2		116	2023-07-10
MANDIRI20231669	Beverly Reddick	18	2		498	2023-07-10
MANDIRI20231670	Conn Horche	8	3		109	2023-07-10
MANDIRI20231672	Jenny Inott	31	4		256	2023-07-10
MANDIRI20231673	Kameko Jansie	19	2		111	2023-07-10
MANDIRI20231674	Quincy Eastlake	12	2		130	2023-07-10
MANDIRI20231675	Vasili Learoid	22	4		359	2023-07-10
MANDIRI20231676	Rowan Vasilmanov	10	4		344	2023-07-10
MANDIRI20231678	Delia Sever	8	3		148	2023-07-10
MANDIRI20231679	Jarad Barajaz	11	2		296	2023-07-10
MANDIRI20231680	Faustine Girardoni	21	2		405	2023-07-10
MANDIRI20231681	Benjy Gissop	13	2		475	2023-07-10
MANDIRI20231682	Winona Johnstone	20	4		380	2023-07-10
MANDIRI20231684	Rex Chown	9	4		170	2023-07-10
MANDIRI20231685	Kelsey Delgardillo	20	4		63	2023-07-10
MANDIRI20231686	Dame Grills	21	1	63	44	2023-07-10
MANDIRI20231687	Hermann Jessel	25	2		438	2023-07-10
MANDIRI20231688	Waverley Clericoates	4	2		406	2023-07-10
MANDIRI20231689	Fin Behling	16	2		168	2023-07-10
MANDIRI20231690	Giustina Neller	31	3		278	2023-07-10
MANDIRI20231691	Arnold Houseago	14	2		278	2023-07-10
MANDIRI20231692	Emelina Teague	5	1	22	31	2023-07-10
MANDIRI20231693	Charmine Boake	14	3		124	2023-07-10
MANDIRI20231694	Fidelity Makin	31	2		44	2023-07-10
MANDIRI20231695	Eleanora Mc Gaughey	26	2		450	2023-07-10
MANDIRI20231697	Georgi Andrea	29	2		153	2023-07-10
MANDIRI20231698	Frasco Barizeret	11	4		257	2023-07-10
MANDIRI20231699	Gisela Trundler	30	4		320	2023-07-10
MANDIRI20231700	Lynda Hincham	3	2		86	2023-07-10
MANDIRI20231702	Janella Serchwell	23	2		390	2023-07-10
MANDIRI20231705	Steffi Butterworth	10	4		410	2023-07-10
MANDIRI20231706	Adrea Forri	18	2		332	2023-07-10
MANDIRI20231708	Lilllie Plaice	29	2		282	2023-07-10
MANDIRI20231709	Dagny Bertholin	23	1	47	168	2023-07-10
MANDIRI20231710	Kimbra Lambart	21	4		208	2023-07-10
MANDIRI20231711	Hersh Frantz	27	2		278	2023-07-10
MANDIRI20231712	Torie Wohler	11	2		417	2023-07-10
MANDIRI20231713	Alejandrina Antoniottii	2	2		52	2023-07-10
MANDIRI20231714	Pancho Coronado	15	3		4	2023-07-10
MANDIRI20231715	Smith Schoenrock	17	2		237	2023-07-10
MANDIRI20231716	Geri Tenpenny	15	2		43	2023-07-10
MANDIRI20231717	Gareth Shayes	23	4		340	2023-07-10
MANDIRI20231718	Donella Kinch	10	3		2	2023-07-10
MANDIRI20231719	Vinny MacGettigen	8	3		10	2023-07-10
MANDIRI20231720	Michal Gooderick	19	2		155	2023-07-10
MANDIRI20231721	Gerhardt Folbig	15	2		110	2023-07-10
MANDIRI20231722	Ellen Gurwood	28	2		472	2023-07-10
MANDIRI20231723	Lukas Muggleston	21	2		29	2023-07-10
MANDIRI20231725	Cinnamon Whitcher	21	4		414	2023-07-10
MANDIRI20231726	Charisse Antonin	7	2		441	2023-07-10
MANDIRI20231727	Regan Gilliver	2	2		307	2023-07-10
MANDIRI20231728	Allyn Thams	2	4		274	2023-07-10
MANDIRI20231730	Any Filimore	9	2		158	2023-07-10
MANDIRI20231731	Alex Croasdale	6	4		36	2023-07-10
MANDIRI20231732	See Fonso	23	3		16	2023-07-10
MANDIRI20231733	Xena Suggate	20	3		51	2023-07-10
MANDIRI20231734	Sara-ann Vecard	13	2		86	2023-07-10
MANDIRI20231735	Gib Orrey	20	4		392	2023-07-10
MANDIRI20231736	Korie MacGuffog	35	2		447	2023-07-10
MANDIRI20231737	Jeremy Curman	13	2		505	2023-07-10
MANDIRI20231738	Celinda Conman	9	3		319	2023-07-10
MANDIRI20231741	Wiatt Karolewski	10	2		54	2023-07-10
MANDIRI20231742	Anabel Pitchers	11	4		428	2023-07-10
MANDIRI20231743	Hamilton Klejna	30	2		146	2023-07-10
MANDIRI20231744	Welch Cuppleditch	9	2		82	2023-07-10
MANDIRI20231745	Josefina Macy	26	2		477	2023-07-10
MANDIRI20231746	Clarisse Lujan	20	2		202	2023-07-10
MANDIRI20231748	Stacy McClosh	19	2		129	2023-07-10
MANDIRI20231750	Demetris Ricco	23	1	54	32	2023-07-10
MANDIRI20231751	Mandy Ayliffe	18	2		416	2023-07-10
MANDIRI20231752	Clemente Lune	27	2		157	2023-07-10
MANDIRI20231753	Dix Rosenfelt	27	4		363	2023-07-10
MANDIRI20231755	Rebe Hagwood	26	2		382	2023-07-10
MANDIRI20231756	Darbee Teaz	25	4		40	2023-07-10
MANDIRI20231757	Adolpho O'Gormley	15	3		345	2023-07-10
MANDIRI20231758	Vick Worshall	33	2		338	2023-07-10
MANDIRI20231759	Jess Melhuish	3	4		449	2023-07-10
MANDIRI20231760	Chase Johansen	4	2		360	2023-07-10
MANDIRI20231761	Inna Gerardet	13	3		39	2023-07-10
MANDIRI20231762	Thia Carass	16	3		247	2023-07-10
MANDIRI20231763	Peterus MacCart	15	2		471	2023-07-10
MANDIRI20231764	Sena Mc Trusty	11	2		145	2023-07-10
MANDIRI20231765	Kincaid Doak	29	3		493	2023-07-10
MANDIRI20231766	Tilly Shall	4	4		7	2023-07-10
MANDIRI20231767	Harri Dashkovich	8	4		473	2023-07-10
MANDIRI20231768	Abbe Abrahamson	33	4		479	2023-07-10
MANDIRI20231770	Eli Heighton	15	4		473	2023-07-10
MANDIRI20231771	Catharine Steade	4	4		252	2023-07-10
MANDIRI20231772	Bald Casbolt	27	2		374	2023-07-10
MANDIRI20231774	Yves Pinar	11	2		95	2023-07-10
MANDIRI20231775	Nappie De Vaan	24	2		109	2023-07-10
MANDIRI20231776	Gracie Prothero	34	1	58	199	2023-07-10
MANDIRI20231777	Alfie McCullock	31	1	10	408	2023-07-10
MANDIRI20231778	Kendra Seear	19	2		181	2023-07-10
MANDIRI20231779	Dania Acarson	17	4		235	2023-07-10
MANDIRI20231781	Nicol Howse	18	2		197	2023-07-10
MANDIRI20231783	Molly Thornewill	1	4		378	2023-07-10
MANDIRI20231784	Sorcha Munks	10	2		333	2023-07-10
MANDIRI20231785	Diana Harverson	2	2		201	2023-07-10
MANDIRI20231786	Ingaberg McLarens	26	4		199	2023-07-10
MANDIRI20231787	Neilla Ney	20	2		405	2023-07-10
MANDIRI20231788	Estevan Bertrand	27	2		85	2023-07-10
MANDIRI20231789	Bart Fairbeard	24	2		464	2023-07-10
MANDIRI20231790	Penelope O'Shiels	33	2		157	2023-07-10
MANDIRI20231792	Aymer Halbord	25	1	63	442	2023-07-10
MANDIRI20231793	Meg Colgan	27	4		173	2023-07-10
MANDIRI20231794	Sophey Tuison	14	2		121	2023-07-10
MANDIRI20231795	Paige Whittock	2	2		82	2023-07-10
MANDIRI20231796	Barbey Rixon	26	2		108	2023-07-10
MANDIRI20231797	Mikey Donizeau	26	1	6	436	2023-07-10
MANDIRI20231799	Lucais Danielsen	19	1	29	285	2023-07-10
MANDIRI20231800	Paul Griswaite	5	2		207	2023-07-10
SBMPTN20210001	Charmain Baythrop	10	6		262	2021-07-10
SBMPTN20210002	Cybill Whibley	13	6		214	2021-07-10
SBMPTN20210003	Lucienne Moreby	12	6		217	2021-07-10
SBMPTN20210004	Astra Frostick	7	6		330	2021-07-10
SBMPTN20210005	Martyn Hundal	24	6		168	2021-07-10
SBMPTN20210006	Othella Rowena	29	6		454	2021-07-10
SBMPTN20210007	Anestassia Shorbrook	26	6		261	2021-07-10
SBMPTN20210008	Cissy Shellum	6	6		299	2021-07-10
SBMPTN20210009	Kassey Pelerin	4	6		258	2021-07-10
SBMPTN20210010	Mendel O'Haire	14	6		381	2021-07-10
SBMPTN20210012	Calv Matsell	20	6		35	2021-07-10
SBMPTN20210013	Gerrie Boyn	4	6		60	2021-07-10
SBMPTN20210014	Zeb Purches	4	6		284	2021-07-10
SBMPTN20210015	Diannne Barthot	23	6		44	2021-07-10
SBMPTN20210016	Nikolaos Shaplin	30	6		89	2021-07-10
SBMPTN20210017	Dorella Ingleston	30	6		259	2021-07-10
SBMPTN20210018	Cathleen Keattch	22	6		409	2021-07-10
SBMPTN20210019	Nevile Cordel	7	6		14	2021-07-10
SBMPTN20210020	Keen Harwell	29	6		268	2021-07-10
SBMPTN20210021	Bale Roxby	19	6		92	2021-07-10
SBMPTN20210022	Timofei McQuarrie	28	6		321	2021-07-10
SBMPTN20210023	Lilyan Spatoni	31	6		357	2021-07-10
SBMPTN20210024	Emmy Durrand	26	6		514	2021-07-10
SBMPTN20210025	Christoph Forre	20	6		74	2021-07-10
SBMPTN20210026	Edna Schoffel	7	6		179	2021-07-10
SBMPTN20210027	Clarine Sainsbury-Brown	20	6		39	2021-07-10
SBMPTN20210028	Shea Tailour	5	6		135	2021-07-10
SBMPTN20210029	Taffy Rambadt	12	6		360	2021-07-10
SBMPTN20210030	Sophie McKomb	5	6		240	2021-07-10
SBMPTN20210031	Tova O'Beirne	13	6		322	2021-07-10
SBMPTN20210032	Katha Reichert	2	6		477	2021-07-10
SBMPTN20210033	Bettina Hainning	15	6		389	2021-07-10
SBMPTN20210034	Kane Orrin	6	6		215	2021-07-10
SBMPTN20210035	Johnnie Jaukovic	24	6		462	2021-07-10
SBMPTN20210036	Dmitri Zannini	21	6		451	2021-07-10
SBMPTN20210037	Willey Bakesef	26	6		372	2021-07-10
SBMPTN20210038	Germayne Phear	8	6		188	2021-07-10
SBMPTN20210039	Daniele Alenichev	18	6		53	2021-07-10
SBMPTN20210040	Jennifer Corroyer	15	6		477	2021-07-10
SBMPTN20210041	Gregoor Boyett	13	6		359	2021-07-10
SBMPTN20210042	Lyndsie Caddens	23	6		486	2021-07-10
SBMPTN20210044	Mile Simpson	31	6		6	2021-07-10
SBMPTN20210045	Ewan Beldum	21	6		335	2021-07-10
SBMPTN20210046	Moselle Folley	31	6		192	2021-07-10
SBMPTN20210047	Hirsch Androli	15	6		115	2021-07-10
SBMPTN20210048	Cori Vasse	11	6		42	2021-07-10
SBMPTN20210049	Josselyn Fagg	17	6		346	2021-07-10
SBMPTN20210050	Jeana Boarder	18	6		141	2021-07-10
SBMPTN20210051	Antonino Geist	4	6		208	2021-07-10
SBMPTN20210052	Feliks Bellino	30	6		106	2021-07-10
SBMPTN20210053	Clemmy Kingsford	12	6		98	2021-07-10
SBMPTN20210055	Sioux Dan	29	6		86	2021-07-10
SBMPTN20210056	Debor Exley	17	6		358	2021-07-10
SBMPTN20210057	Aubrie Akitt	8	6		124	2021-07-10
SBMPTN20210058	Marcus Degenhardt	13	6		468	2021-07-10
SBMPTN20210059	Calla De la Zenne	22	6		499	2021-07-10
SBMPTN20210060	Nobe Lording	13	6		326	2021-07-10
SBMPTN20210061	Aile Kaszper	25	6		266	2021-07-10
SBMPTN20210062	Lishe Kenningley	28	6		449	2021-07-10
SBMPTN20210063	Rockie Livoir	24	6		146	2021-07-10
SBMPTN20210064	Nataniel Disman	4	6		474	2021-07-10
SBMPTN20210065	Brendis Wavell	26	6		471	2021-07-10
SBMPTN20210068	Lee Attack	6	6		387	2021-07-10
SBMPTN20210069	Doretta Ferreiro	9	6		380	2021-07-10
SBMPTN20210070	Jeno Spinney	31	6		295	2021-07-10
SBMPTN20210071	Annmaria Rawcliff	21	6		475	2021-07-10
SBMPTN20210072	Liuka Dries	8	6		258	2021-07-10
SBMPTN20210073	Frederico Picton	16	6		284	2021-07-10
SBMPTN20210074	Otis Glanville	5	6		134	2021-07-10
SBMPTN20210075	Diena Hicklingbottom	8	6		118	2021-07-10
SBMPTN20210077	Kristofer Dubber	31	6		477	2021-07-10
SBMPTN20210078	Anna-maria Wyrill	12	6		224	2021-07-10
SBMPTN20210079	Roby Taft	25	6		66	2021-07-10
SBMPTN20210080	Andrew Artin	13	6		284	2021-07-10
SBMPTN20210081	Conny Tyt	26	6		478	2021-07-10
SBMPTN20210083	Rosmunda Eyles	11	6		340	2021-07-10
SBMPTN20210084	Concordia Polin	12	6		493	2021-07-10
SBMPTN20210085	Cleve Larder	20	6		155	2021-07-10
SBMPTN20210086	Connor Keune	26	6		482	2021-07-10
SBMPTN20210087	Tonye Dawbury	3	6		266	2021-07-10
SBMPTN20210089	Adriena Crothers	2	6		366	2021-07-10
SBMPTN20210090	Monah Galvan	2	6		169	2021-07-10
SBMPTN20210091	Pollyanna McCauley	4	6		104	2021-07-10
SBMPTN20210092	Mil Tooby	5	6		48	2021-07-10
SBMPTN20210093	Tildi Honacker	29	6		169	2021-07-10
SBMPTN20210094	Valli Gilpin	7	6		453	2021-07-10
SBMPTN20210096	Lucien Marusik	3	6		410	2021-07-10
SBMPTN20210097	Bjorn Owain	16	6		115	2021-07-10
SBMPTN20210099	Gal Smalcombe	3	6		162	2021-07-10
SBMPTN20210100	Maurita Capelow	29	6		259	2021-07-10
SBMPTN20210101	Cordelie Morewood	14	6		427	2021-07-10
SBMPTN20210102	Wanids Burnage	5	6		341	2021-07-10
SBMPTN20210103	Gelya Boydon	7	6		187	2021-07-10
SBMPTN20210104	Ashlan Nealon	30	6		165	2021-07-10
SBMPTN20210105	Roxana Scawen	23	6		360	2021-07-10
SBMPTN20210106	Bud Dallimare	32	6		267	2021-07-10
SBMPTN20210107	Bryn Trimming	22	6		57	2021-07-10
SBMPTN20210108	Korey Regler	29	6		280	2021-07-10
SBMPTN20210109	Robinetta Sargant	24	6		187	2021-07-10
SBMPTN20210111	Randy Marquis	5	6		96	2021-07-10
SBMPTN20210112	Griffin Haycraft	32	6		312	2021-07-10
SBMPTN20210114	Burch Arnason	1	6		318	2021-07-10
SBMPTN20210115	Jordain Sandeman	2	6		151	2021-07-10
SBMPTN20210116	Spike Vigneron	11	6		247	2021-07-10
SBMPTN20210117	Mychal Tuttle	6	6		228	2021-07-10
SBMPTN20210118	Antonietta Robun	19	6		254	2021-07-10
SBMPTN20210119	Bren Coole	14	6		291	2021-07-10
SBMPTN20210120	Odelia De'Vere - Hunt	3	6		410	2021-07-10
SBMPTN20210121	Lucian Pickthall	19	6		276	2021-07-10
SBMPTN20210122	Dory Bainton	32	6		301	2021-07-10
SBMPTN20210123	Bette Margrie	19	6		223	2021-07-10
SBMPTN20210124	Melvin Yosselevitch	16	6		32	2021-07-10
SBMPTN20210125	Alisun Cornejo	30	6		207	2021-07-10
SBMPTN20210126	Minor Stener	14	6		223	2021-07-10
SBMPTN20210127	Myra Matson	14	6		77	2021-07-10
SBMPTN20210129	Cleo Breede	25	6		78	2021-07-10
SBMPTN20210130	Burl Bickerstaffe	27	6		471	2021-07-10
SBMPTN20210131	Frieda Nulty	30	6		408	2021-07-10
SBMPTN20210132	Cahra Gillbard	10	6		89	2021-07-10
SBMPTN20210133	Johnathan Snellman	6	6		487	2021-07-10
SBMPTN20210134	Arie McChruiter	13	6		509	2021-07-10
SBMPTN20210136	Harrie Mughal	16	6		335	2021-07-10
SBMPTN20210137	Rebbecca MacBean	9	6		216	2021-07-10
SBMPTN20210138	Blaire Roseman	9	6		504	2021-07-10
SBMPTN20210139	Shayna Ginity	29	6		108	2021-07-10
SBMPTN20210141	Bendix Prinett	9	6		360	2021-07-10
SBMPTN20210142	Nicolina McGee	6	6		290	2021-07-10
SBMPTN20210145	Benn Summers	26	6		258	2021-07-10
SBMPTN20210146	Dorene Dobson	27	6		209	2021-07-10
SBMPTN20210148	Jason Spataro	5	6		488	2021-07-10
SBMPTN20210150	Amberly Magarrell	20	6		408	2021-07-10
SBMPTN20210152	Cassey Bysshe	31	6		191	2021-07-10
SBMPTN20210154	Hurleigh Jellis	4	6		381	2021-07-10
SBMPTN20210155	Milton Shilton	12	6		81	2021-07-10
SBMPTN20210156	Clary Rowat	31	6		493	2021-07-10
SBMPTN20210157	Arley Benzies	22	6		371	2021-07-10
SBMPTN20210158	Daile Tuohy	1	6		402	2021-07-10
SBMPTN20210159	Debby Duligall	22	6		188	2021-07-10
SBMPTN20210160	Natala Eves	29	6		18	2021-07-10
SBMPTN20210161	Anet Heugel	6	6		271	2021-07-10
SBMPTN20210162	Elizabet Caulfield	2	6		26	2021-07-10
SBMPTN20210164	Brit Gowenlock	3	6		395	2021-07-10
SBMPTN20210165	Gavan Honsch	19	6		160	2021-07-10
SBMPTN20210167	Larisa Geator	23	6		329	2021-07-10
SBMPTN20210168	Dugald Grzesiewicz	2	6		286	2021-07-10
SBMPTN20210171	Franky Coch	7	6		70	2021-07-10
SBMPTN20210172	Aaren Wigmore	27	6		447	2021-07-10
SBMPTN20210173	Domingo Ivankin	29	6		45	2021-07-10
SBMPTN20210174	Kerry Durnford	30	6		408	2021-07-10
SBMPTN20210175	Pooh Vellden	7	6		446	2021-07-10
SBMPTN20210176	Marylynne Benediktsson	9	6		348	2021-07-10
SBMPTN20210177	Jerrie D'Ambrosio	28	6		161	2021-07-10
SBMPTN20210178	Rickard Hazeup	8	6		381	2021-07-10
SBMPTN20210180	Omero Barraclough	31	6		409	2021-07-10
SBMPTN20210181	Linea Goning	25	6		305	2021-07-10
SBMPTN20210182	Berkly Hollington	14	6		214	2021-07-10
SBMPTN20210183	Luciano Decaze	19	6		171	2021-07-10
SBMPTN20210185	Lazaro Skep	28	6		397	2021-07-10
SBMPTN20210186	Aylmar Ackred	5	6		354	2021-07-10
SBMPTN20210187	Dalli Howship	9	6		229	2021-07-10
SBMPTN20210189	Francene Doubrava	9	6		354	2021-07-10
SBMPTN20210190	Ramona Pilmer	14	6		73	2021-07-10
SBMPTN20210191	Modesta Willison	3	6		391	2021-07-10
SBMPTN20210192	Alida Percy	25	6		456	2021-07-10
SBMPTN20210193	Salome Rodbourne	26	6		463	2021-07-10
SBMPTN20210194	Lynnet Fatscher	28	6		261	2021-07-10
SBMPTN20210195	Paulette Buttrick	26	6		168	2021-07-10
SBMPTN20210196	Lauralee Phillipps	10	6		330	2021-07-10
SBMPTN20210197	Jewel Girault	2	6		228	2021-07-10
SBMPTN20210199	Corissa Dugald	26	6		225	2021-07-10
SBMPTN20210200	Idette Deniske	28	6		358	2021-07-10
SBMPTN20210201	Cherish Waight	31	6		409	2021-07-10
SBMPTN20210202	Charmine Basson	1	6		333	2021-07-10
SBMPTN20210203	Gloria Pavlovic	12	6		225	2021-07-10
SBMPTN20210204	Dulcinea Videler	28	6		112	2021-07-10
SBMPTN20210205	Augustina Oblein	13	6		220	2021-07-10
SBMPTN20210206	Trumann Lanktree	22	6		471	2021-07-10
SBMPTN20210207	Carling Casazza	23	6		493	2021-07-10
